 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,87356536,7,7,327,11595,315,0,46.71428571,118.3366867,5792,0,1656.428571,2429.118623,136.4751917,0.160262765,6719733.538,23300000.0,84300000,3,87400000,14600000.0,34200000.0,84300000,230,87400000,14600000.0,35700000.0,87400000,3,0,0,0,0,224,232,0.080131382,0.080131382,0,5792,795.2,1797.303146,3230298.6,1,0,0,0,0,0,0,0,1,852.0,46.71428571,1656.428571,224,0,0,0,0,0,0,7,327,7,11595,0,235,2,20,11991.0,0.0,11991,11991,84300000.0,0.0,84300000,84300000,DoS Hulk
22,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,5093693,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.392642431,5093693.0,0.0,5093693,5093693,5093693,5093693.0,0.0,5093693,5093693,0,0.0,0.0,0,0,0,0,0,0,64,0,0.392642431,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,5093693.0,0.0,5093693,5093693,DoS GoldenEye
80,108255438,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.018474822,108000000.0,0.0,108000000,108000000,108000000,108000000.0,0.0,108000000,108000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.018474822,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,108000000.0,0.0,108000000,108000000,DoS GoldenEye
1185,72,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13888.88889,13888.88889,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,10661622,8,5,339,11632,339,0,42.375,119.8545994,7288,0,2326.4,3351.290617,1122.81227,1.219326665,888468.5,2078987.683,5655662,47,5658614,808373.4286,2137868.736,5656604,219,10700000,2665393.75,3088598.502,5655662,161,0,0,0,0,264,168,0.750354871,0.468971794,0,7288,855.0714286,2181.462828,4758780.071,0,0,0,1,0,0,0,0,0,920.8461538,42.375,2326.4,264,0,0,0,0,0,0,8,339,5,11632,29200,235,1,32,891.0,0.0,891,891,5655662.0,0.0,5655662,5655662,DoS GoldenEye
52165,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,134890,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,2550.22611,51.89413596,22481.66667,54150.73189,133015,43,134890,44963.33333,77200.54074,134106,57,133625,66812.5,93624.47336,133015,610,0,0,0,0,92,72,29.65379198,22.24034398,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5128336,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.779980095,1709445.333,2960071.961,5127442,128,5128336,2564168.0,3625016.855,5127442,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.584985071,0.194995024,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
22,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
50268,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23255.8139534884,23255.8139534884,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,383,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,18514583,8,6,339,11632,339,0,42.375,119.8545994,5840,0,1938.666667,2550.37524,646.5714081,0.756160698,1424198.692,3885096.328,13500000,4,13500000,1930713.714,5107395.506,13500000,4,18500000,3702914.0,5894629.136,13500000,13,0,0,0,0,264,200,0.432091827,0.32406887,0,5840,798.0666667,1805.426442,3259564.638,0,0,0,1,0,0,0,0,0,855.0714286,42.375,1938.666667,264,0,0,0,0,0,0,8,339,6,11632,29200,235,1,32,832.0,0.0,832,832,13500000.0,0.0,13500000,13500000,DoS GoldenEye
80,5854395,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.683247372,1951465.0,3379247.595,5853484,133,5854395,2927197.5,4138394.056,5853484,911,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512435529,0.170811843,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
8080,997474,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04558314,6.015194381,199494.8,272249.5606,498588,615,996698,498349.0,1223.294731,499214,497484,996859,498429.5,1321.582574,499364,497495,0,0,0,0,92,60,3.007597191,3.007597191,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,982,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2036.659878,982.0,0.0,982,982,982,982.0,0.0,982,982,0,0.0,0.0,0,0,0,0,0,0,64,0,2036.659878,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84989263,8,4,375,11595,363,0,46.875,127.7625448,8688,0,2898.75,4095.56617,140.8413202,0.141194306,7726296.636,25600000.0,84800000,1,84900000,12100000.0,32100000.0,84800000,1,145550,48516.66667,72148.52123,131449,189,0,0,0,0,240,136,0.094129537,0.047064769,0,8688,920.7692308,2467.154675,6086852.192,0,0,0,0,1,0,0,0,0,997.5,46.875,2898.75,240,0,0,0,0,0,0,8,375,4,11595,251,235,3,20,3006.0,0.0,3006,3006,84800000.0,0.0,84800000,84800000,DoS Hulk
80,5337741,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.749380684,1779247.0,3081070.712,5336961,159,5337741,2668870.5,3773249.771,5336961,780,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562035513,0.187345171,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,11231078,8,4,593,11632,593,0,74.125,209.6571606,11632,0,2908.0,5816.0,1088.497471,1.068463775,1021007.091,2286912.215,6229581,3,6235181,890740.1429,2356140.257,6233964,3,11200000,3743688.0,3299234.837,6229581,701,0,0,0,0,264,136,0.712309183,0.356154592,0,11632,940.3846154,3216.608865,10300000.0,0,0,0,1,0,0,0,0,0,1018.75,74.125,2908.0,264,0,0,0,0,0,0,8,593,4,11632,29200,236,1,32,715.0,0.0,715,715,6229581.0,0.0,6229581,6229581,DoS GoldenEye
53,59644,2,2,72,250,36,36,36.0,0.0,125,125,125.0,0.0,5398.6989470861,67.0645831936,19881.3333333333,34391.319520096,59593,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,33.5322915968,33.5322915968,36,125,71.6,48.747307618,2376.3,0,0,0,0,0,0,0,0,1,89.5,36.0,125.0,64,0,0,0,0,0,0,2,72,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,13243636,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,358.8893564,4.001922131,254685.3077,688685.3639,2632113,1,10900000,546816.5,971010.1875,2701027,309,13200000,427208.9355,854530.2823,2632113,1,0,0,0,0,680,1032,1.585667259,2.416254871,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
64623,89,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,67415.73034,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,11235.95506,11235.95506,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,102,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.84314,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9803.921569,9803.921569,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
80,99879003,6,7,310,11595,292,0,51.66666667,117.7754926,5792,0,1656.428571,2120.732252,119.1942214,0.130157487,8323250.25,28800000.0,99700000,0,99700000,19900000.0,44600000.0,99700000,0,99900000,16600000.0,40700000.0,99700000,14,0,0,0,0,164,232,0.060072686,0.070084801,0,5792,850.7857143,1667.402871,2780232.335,1,0,0,0,0,0,0,0,1,916.2307692,51.66666667,1656.428571,164,0,0,0,0,0,0,6,310,7,11595,0,235,3,20,11008.0,0.0,11008,11008,99700000.0,0.0,99700000,99700000,DoS Hulk
80,63122273,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11089588,10500000.0,11900000.0,32100000,998971,63100000,10500000.0,11900000.0,32100000,998971,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11089588,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010912.0,0.0,7010912,7010912,18700000.0,12200000.0,32100000,8015930,DoS Slowhttptest
22,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,238593,2,2,72,268,36,36,36.0,0.0,134,134,134.0,0.0,1425.020851,16.76495119,79531.0,137745.6706,238586,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,8.382475597,8.382475597,36,134,75.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,94.0,36.0,134.0,40,0,0,0,0,0,0,2,72,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,996758,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05854581,6.019515269,199351.6,272491.976,499741,307,996352,498176.0,2647.407789,500048,496304,996409,498204.5,2747.109845,500147,496262,0,0,0,0,92,60,3.009757634,3.009757634,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,80672234,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,144.4982917,0.161145903,6722686.167,22500000.0,78200000,53,80400000,11500000.0,29400000.0,78200000,199,270567,67641.75,111003.2997,232036,189,0,0,0,0,172,112,0.09916671,0.061979193,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2158803.0,0.0,2158803,2158803,78200000.0,0.0,78200000,78200000,DDoS
22,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,9097598,9,15,114,188,32,0,12.66666667,11.01135777,34,0,12.53333333,14.54975045,33.19557536,2.638058969,395547.7391,1027285.597,3167505,3,5882732,735341.5,1360877.727,3067386,3,9097497,649821.2143,1268066.678,3167505,3,0,0,0,0,296,488,0.989272113,1.648786856,0,34,12.08,13.04773288,170.2433333,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,296,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
2191,2,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,3000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5084363,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.786725889,1694787.667,2934609.668,5083383,96,5084363,2542181.5,3593801.626,5083383,980,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590044417,0.196681472,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
8080,1045102,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22319927,5.741066422,209020.4,285348.6393,528029,517,1044584,522292.0,9441.289742,528968,515616,1044163,522081.5,9142.183574,528546,515617,0,0,0,0,92,60,2.870533211,2.870533211,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,102634217,14,3,2390,6,239,0,170.7142857,110.7689408,6,0,2.0,3.464101615,23.34504096,0.165636768,6414638.563,13200000.0,51300000,78,103000000,7894933.769,14300000.0,51300000,471,103000000,51300000.0,27900000.0,71000000,31600000,0,0,0,0,456,100,0.13640675,0.029230018,0,239,133.1111111,120.9316233,14624.45752,0,0,0,1,0,0,0,0,0,140.9411765,170.7142857,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3205791.0,4532852.866,6411002,580,19200000.0,18800000.0,51300000,5959980,DoS slowloris
80,6396689,9,4,444,11632,444,0,49.33333333,148.0,7288,0,2908.0,3566.483983,1887.851668,2.032301398,533057.4167,1550331.347,5365995,1,6396689,799586.125,1880477.01,5367808,1,5366987,1788995.667,3097772.314,5365995,127,0,0,0,0,296,136,1.406977891,0.625323507,0,7288,862.5714286,2179.731872,4751231.033,0,0,0,1,0,0,0,0,0,928.9230769,49.33333333,2908.0,296,0,0,0,0,0,0,9,444,4,11632,29200,235,1,32,913.0,0.0,913,913,5365995.0,0.0,5365995,5365995,DoS GoldenEye
80,508142,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,454.597337,11.80772304,101628.4,226890.8984,507503,1,508142,169380.6667,292908.3903,507602,1,622,622.0,0.0,622,622,0,0,0,0,136,72,7.871815359,3.935907679,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
3071,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,107675257,6,3,526,0,520,0,87.66666667,211.8128104,0,0,0.0,0.0,4.885059155,0.083584662,13500000.0,36900000.0,105000000,43,108000000,21500000.0,46500000.0,105000000,236,105000000,52300000.0,74000000.0,105000000,1926,0,0,0,0,216,104,0.055723108,0.027861554,0,520,52.6,164.2384445,26974.26667,0,0,0,1,0,0,0,0,0,58.44444444,87.66666667,0.0,216,0,0,0,0,0,0,6,526,3,0,29200,235,2,32,3005703.0,0.0,3005703,3005703,105000000.0,0.0,105000000,105000000,DoS Slowhttptest
80,5019675,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.796864339,1673225.0,2897379.803,5018831,122,5019675,2509837.5,3548252.636,5018831,844,0,0.0,0.0,0,0,0,0,0,0,104,40,0.597648254,0.199216085,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
443,10624885,9,8,1198,3995,876,0,133.1111111,287.7066407,1581,0,499.375,670.3845245,488.7582313,1.600017318,664055.3125,2492407.191,9999766,35,625071,78133.875,166554.0963,488164,221,10600000,1515544.857,3746524.709,9999810,48,0,0,0,0,200,172,0.847067992,0.752949326,0,1581,288.5,512.4565118,262611.6765,0,0,0,1,0,0,0,0,0,305.4705882,133.1111111,499.375,200,0,0,0,0,0,0,9,1198,8,3995,29200,251,3,20,625071.0,0.0,625071,625071,9999766.0,0.0,9999766,9999766,BENIGN
53894,46,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,260869.5652,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,34989735,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.057159621,35000000.0,0.0,35000000,35000000,35000000,35000000.0,0.0,35000000,35000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.057159621,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,35000000.0,0.0,35000000,35000000,DoS GoldenEye
80,653916,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17789.7467,12.23398724,93416.57143,246674.6806,652822,10,813,406.5,316.0767312,630,183,653869,163467.25,326236.7093,652822,10,0,0,0,0,72,112,4.587745215,7.646242025,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
21,9814951,9,15,105,188,24,0,11.66666667,9.513148795,34,0,12.53333333,14.54975045,29.85241597,2.44524909,426737.0,1108713.625,3304827,3,6466649,808331.125,1494474.086,3269679,258,9814872,701062.2857,1368635.991,3304827,3,0,0,0,0,296,488,0.916968409,1.528280681,0,34,11.72,12.64093878,159.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5530704,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723235234,1843568.0,3192495.271,5529944,160,5530704,2765352.0,3909723.501,5529944,760,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542426425,0.180808808,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,634849,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,18324.04241,11.02624404,105808.1667,258737.66,633954,5,768,384.0,405.8792924,671,97,634804,211601.3333,365768.3798,633954,5,0,0,0,0,72,92,4.725533158,6.300710878,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
8080,1029864,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47803593,5.826011978,205972.8,281404.0439,515235,389,1029445,514722.5,1274.913526,515624,513821,1029277,514638.5,1436.133873,515654,513623,0,0,0,0,92,60,2.913005989,2.913005989,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,8011241,9,15,101,188,23,0,11.22222222,8.899126049,34,0,12.53333333,14.54975045,36.07431108,2.99579054,348314.8261,916151.425,3216311,3,4753392,594174.0,1100802.81,2511297,4,8011148,572224.8571,1132449.306,3216311,3,0,0,0,0,296,488,1.123421452,1.872369087,0,34,11.56,12.49359836,156.09,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,99999482,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000829,0.040000207,33300000.0,57700000.0,100000000,48,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000104,0.020000104,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,52.0,0.0,52,52,100000000.0,0.0,100000000,100000000,DoS slowloris
80,1281128,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,18.73349111,3.122248518,427042.6667,739139.1149,1280527,274,1281128,427042.6667,739139.1149,1280527,274,0,0.0,0.0,0,0,0,0,0,0,80,0,3.122248518,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5133474,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.389599714,5133474.0,0.0,5133474,5133474,5133474,5133474.0,0.0,5133474,5133474,0,0.0,0.0,0,0,0,0,0,0,64,0,0.389599714,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,5133474.0,0.0,5133474,5133474,DoS GoldenEye
465,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
45100,54,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,12720004,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,373.6634045,4.166665356,244615.4615,661231.7412,2280983,3,10500000,525841.45,927903.7017,2328373,249,12700000,410318.6774,820438.7506,2280983,3,0,0,0,0,680,1032,1.650942877,2.515722479,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
